2019-09-19 09:57:17 [HikariPool-4 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-4 - Thread starvation or clock leap detected (housekeeper delta=10h28m3s681ms559µs581ns).
2019-09-19 10:01:37 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 7.355 seconds (JVM running for 8.633)
2019-09-19 10:01:37 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:01:37 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:01:37 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:01:37 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:02:11 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 22896 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:02:11 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:02:12 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:02:12 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 178ms. Found 4 repository interfaces.
2019-09-19 10:02:14 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$a51b433c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:02:15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:02:15 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:02:15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:02:15 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:02:15 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:02:15 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:02:15 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:02:16 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:02:17 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:02:19 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:02:19 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:02:20 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:02:20 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:02:20 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 27 ms
2019-09-19 10:02:20 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 9.402 seconds (JVM running for 11.652)
2019-09-19 10:06:25 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:06:25 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:06:25 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:06:25 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:06:37 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 16932 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:06:37 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:06:38 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:06:38 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 144ms. Found 4 repository interfaces.
2019-09-19 10:06:40 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$9ff531f7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:06:40 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:06:40 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:06:41 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:06:41 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:06:41 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:06:41 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:06:41 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:06:42 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:06:43 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:06:44 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:06:45 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:06:46 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:06:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:06:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 33 ms
2019-09-19 10:06:46 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 9.573 seconds (JVM running for 11.9)
2019-09-19 10:07:17 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:07:17 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:07:17 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:07:17 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:08:54 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 20056 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:08:54 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:08:55 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:08:55 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 123ms. Found 4 repository interfaces.
2019-09-19 10:08:56 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$88993a3e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:08:56 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:08:56 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:08:57 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:08:57 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:08:57 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:08:57 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:08:57 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:08:57 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:08:58 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:08:59 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:08:59 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:09:00 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:09:00 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:09:00 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 25 ms
2019-09-19 10:09:00 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 6.583 seconds (JVM running for 7.926)
2019-09-19 10:09:01 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:09:01 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:09:01 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:09:01 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:11:53 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 6096 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:11:53 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:11:53 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:11:54 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 121ms. Found 4 repository interfaces.
2019-09-19 10:11:55 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$88993a3e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:11:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:11:55 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:11:55 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:11:56 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:11:56 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:11:56 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:11:56 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:11:56 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:11:57 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:11:58 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:11:58 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:11:59 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:11:59 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:11:59 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 23 ms
2019-09-19 10:11:59 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 6.746 seconds (JVM running for 7.977)
2019-09-19 10:12:00 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:12:00 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:12:00 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:12:00 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:12:40 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 20360 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:12:40 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:12:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:12:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 118ms. Found 4 repository interfaces.
2019-09-19 10:12:42 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b76b0a65] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:12:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:12:42 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:12:43 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:12:43 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:12:43 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:12:43 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:12:43 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:12:43 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:12:44 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:12:45 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:12:45 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:12:46 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:12:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:12:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 33 ms
2019-09-19 10:12:46 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 6.402 seconds (JVM running for 7.596)
2019-09-19 10:12:47 [Thread-4] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:12:47 [Thread-4] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:12:47 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:12:47 [Thread-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:21:07 [http-nio-8096-exec-9] INFO  i.s.p.controller.ProjectController - <-- Inside getAllProjects -->
2019-09-19 10:21:14 [http-nio-8096-exec-10] INFO  i.s.p.controller.ProjectController - <-- Inside getAllProjects -->
2019-09-19 10:22:56 [http-nio-8096-exec-1] INFO  i.s.p.controller.ProjectController - <-- Inside getAllProjects -->
2019-09-19 10:23:14 [http-nio-8096-exec-3] INFO  i.s.p.controller.ProjectController - <-- Inside getAllProjects -->
2019-09-19 10:31:45 [main] INFO  i.s.p.TaskControllerTest - Starting TaskControllerTest on LAPTOP-460LOMEB with PID 22284 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:31:45 [main] INFO  i.s.p.TaskControllerTest - The following profiles are active: test
2019-09-19 10:31:46 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:31:46 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 149ms. Found 4 repository interfaces.
2019-09-19 10:31:48 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$bc9b8bc7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:31:49 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:31:49 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:31:49 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:31:49 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:31:49 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:31:49 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:31:49 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-09-19 10:31:50 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2019-09-19 10:31:51 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:31:53 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-19 10:31:53 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2019-09-19 10:31:53 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2019-09-19 10:31:53 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2019-09-19 10:31:53 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 27 ms
2019-09-19 10:31:54 [main] INFO  i.s.p.TaskControllerTest - Started TaskControllerTest in 9.068 seconds (JVM running for 11.877)
2019-09-19 10:31:55 [Thread-6] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-19 10:31:55 [Thread-6] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-19 10:31:55 [Thread-6] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-09-19 10:31:55 [Thread-6] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-09-19 10:32:48 [main] INFO  i.s.p.ProjectControllerTest - Starting ProjectControllerTest on LAPTOP-460LOMEB with PID 20428 (started by alokt in C:\FSE\Final Project\projectmanager\projectmanager)
2019-09-19 10:32:48 [main] INFO  i.s.p.ProjectControllerTest - The following profiles are active: test
2019-09-19 10:32:49 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-19 10:32:50 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 198ms. Found 4 repository interfaces.
2019-09-19 10:32:52 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$27eed4be] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-19 10:32:52 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-09-19 10:32:52 [main] WARN  c.z.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2019-09-19 10:32:52 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-09-19 10:32:52 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-09-19 10:32:53 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.10.Final}
2019-09-19 10:32:53 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2019-09-19 10:32:53 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
